Unnamed: 0,sentence,id,phrase,sentiment,fine,coarse,Predicted_Label,Flag
2070,The pitch must have read like a discarded House Beautiful spread .,47213.0,The pitch must have read like a discarded House Beautiful spread .,0.5,neutral,neutral,negative,0
2071,"Uplifting as only a document of the worst possibilities of mankind can be , and among the best films of the year .",47515.0,"Uplifting as only a document of the worst possibilities of mankind can be , and among the best films of the year .",0.94444,very positive,positive,positive,0
2072,Director David Jacobson gives Dahmer a consideration that the murderer never game his victims .,45070.0,Director David Jacobson gives Dahmer a consideration that the murderer never game his victims .,0.55556,neutral,neutral,negative,0
2073,The film has a terrific look and Salma Hayek has a feel for the character at all stages of her life .,47057.0,The film has a terrific look and Salma Hayek has a feel for the character at all stages of her life .,0.80556,very positive,positive,positive,0
2074,A decided lack of spontaneity in its execution and a dearth of real poignancy in its epiphanies .,44027.0,A decided lack of spontaneity in its execution and a dearth of real poignancy in its epiphanies .,0.16667,very negative,negative,very positive,0
2075,The performances are remarkable .,47203.0,The performances are remarkable .,1.0,very positive,positive,positive,0
2076,"It's Burns ' visuals , characters and his punchy dialogue , not his plot , that carry waydowntown .",45698.0,"It 's Burns ' visuals , characters and his punchy dialogue , not his plot , that carry waydowntown .",0.625,positive,positive,negative,0
2077,"As literary desecrations go , this makes for perfectly acceptable , occasionally very enjoyable children's entertainment .",222462.0,"As literary desecrations go , this makes for perfectly acceptable , occasionally very enjoyable children 's entertainment .",0.75,positive,positive,positive,1
2078,"You'll forget about it by Monday , though , and if they're old enough to have developed some taste , so will your kids .",227263.0,"You 'll forget about it by Monday , though , and if they 're old enough to have developed some taste , so will your kids .",0.11111,very negative,negative,neutral,0
2079,"While I can't say it's on par with the first one , Stuart Little 2 is a light , fun cheese puff of a movie .",47612.0,"While I ca n't say it 's on par with the first one , Stuart Little 2 is a light , fun cheese puff of a movie .",0.72222,positive,positive,positive,1
2080,"Strange , funny , twisted , brilliant and macabre .",46829.0,"Strange , funny , twisted , brilliant and macabre .",0.875,very positive,positive,very positive,1
2081,A genuinely moving and wisely unsentimental drama .,44094.0,A genuinely moving and wisely unsentimental drama .,0.86111,very positive,positive,very positive,1
2082,Heaven is a haunting dramatization of a couple's moral ascension .,45471.0,Heaven is a haunting dramatization of a couple 's moral ascension .,0.5,neutral,neutral,negative,0
2083,The Mothman Prophecies is best when illustrating the demons bedevilling the modern masculine journey .,46929.0,The Mothman Prophecies is best when illustrating the demons bedevilling the modern masculine journey .,0.66667,positive,positive,positive,1
2084,Plays out with a dogged and eventually winning squareness that would make it the darling of many a kids-and-family-oriented cable channel .,46524.0,Plays out with a dogged and eventually winning squareness that would make it the darling of many a kids-and-family-oriented cable channel .,0.76389,positive,positive,positive,1
2085,"An entertaining British hybrid of comedy , caper thrills and quirky romance .",44476.0,"An entertaining British hybrid of comedy , caper thrills and quirky romance .",0.90278,very positive,positive,very positive,1
2086,"Alain Choquart's camera barely stops moving , portraying both the turmoil of the time and giving Conduct a perpetual sense of urgency , which , for a film that takes nearly three hours to unspool , is both funny and irritating .",44386.0,"Alain Choquart 's camera barely stops moving , portraying both the turmoil of the time and giving Conduct a perpetual sense of urgency , which , for a film that takes nearly three hours to unspool , is both funny and irritating .",0.44444,neutral,neutral,positive,0
2087,Mostly Martha could have used a little trimming -- 10 or 15 minutes could be cut and no one would notice -- but it's a pleasurable trifle .,224840.0,Mostly Martha could have used a little trimming -- 10 or 15 minutes could be cut and no one would notice -- but it 's a pleasurable trifle .,0.58333,neutral,neutral,negative,0
2088,The only pain you'll feel as the credits roll is your stomach grumbling for some tasty grub .,226391.0,The only pain you 'll feel as the credits roll is your stomach grumbling for some tasty grub .,0.38889,negative,negative,negative,1
2089,"Hardly an objective documentary , but it's great cinematic polemic ... love Moore or loathe him , you've got to admire ... the intensity with which he's willing to express his convictions .",45436.0,"Hardly an objective documentary , but it 's great cinematic polemic ... love Moore or loathe him , you 've got to admire ... the intensity with which he 's willing to express his convictions .",0.8472200000000001,very positive,positive,negative,0
2090,The mark of a respectable summer blockbuster is one of two things : unadulterated thrills or genuine laughs .,47147.0,The mark of a respectable summer blockbuster is one of two things : unadulterated thrills or genuine laughs .,0.8333299999999999,very positive,positive,positive,0
2091,"The film is visually dazzling , the depicted events dramatic , funny and poignant .",47080.0,"The film is visually dazzling , the depicted events dramatic , funny and poignant .",0.97222,very positive,positive,very positive,1
2092,"A directorial tour de force by Bernard Rose , ivans xtc .",44048.0,"A directorial tour de force by Bernard Rose , ivans xtc .",0.72222,positive,positive,positive,1
2093,is one of this year's very best pictures .,53568.0,is one of this year 's very best pictures .,0.875,very positive,positive,very positive,1
2094,What makes the movie work -- to an admittedly limited extent -- is the commitment of two genuinely engaging performers .,227055.0,What makes the movie work -- to an admittedly limited extent -- is the commitment of two genuinely engaging performers .,0.59722,neutral,neutral,very positive,0
2095,"Weaver and LaPaglia are both excellent , in the kind of low-key way that allows us to forget that they are actually movie folk .",226995.0,"Weaver and LaPaglia are both excellent , in the kind of low-key way that allows us to forget that they are actually movie folk .",0.88889,very positive,positive,positive,0
2096,Even the digressions are funny .,45181.0,Even the digressions are funny .,0.76389,positive,positive,positive,1
2097,Mr. Spielberg and his company just want you to enjoy yourselves without feeling conned .,224988.0,Mr. Spielberg and his company just want you to enjoy yourselves without feeling conned .,0.72222,positive,positive,positive,1
2098,And they succeed merrily at their noble endeavor .,222383.0,And they succeed merrily at their noble endeavor .,0.63889,positive,positive,positive,1
2099,Melodrama with a message .,46149.0,Melodrama with a message .,0.55556,neutral,neutral,negative,0
2100,A perfectly pleasant if slightly pokey comedy .,44196.0,A perfectly pleasant if slightly pokey comedy .,0.76389,positive,positive,positive,1
2101,"Coppola's directorial debut is an incredibly layered and stylistic film that , despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema .",44965.0,"Coppola 's directorial debut is an incredibly layered and stylistic film that , despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema .",0.66667,positive,positive,positive,1
